id,name,pos,team,set-id,set-userid,set-name,ssn-gms,ssn-ssn,pass-2pt,pass-att,pass-cmp,pass-1d,pass-int,pass-sck,pass-td,pass-yds,rush-2pt,rush-car,rush-1d,rush-td,rush-yds,rec-2pt,rec-1d,rec-rec,rec-tgt,rec-td,rec-yds,fum-lost,kck-xpa,kck-xpc,kck-xpm,kck-fga,kck-fgc,kck-fgm,idp-2pr,idp-ast,idp-blk,idp-fmr,idp-fmf,idp-int,idp-pd,idp-sck,idp-saf,idp-tac,idp-tfl,idp-td,tmd-2pr,tmd-blk,tmd-fmf,tmd-fmr,tmd-int,tmd-pa,tmd-sck,tmd-saf,tmd-td,tmd-ya,pr-td,pr-yds,kr-td,kr-yds
LoveJe01,"Jeremiyah Love",rb,ARI,68137,-1,"Projections Consensus",13.96,0,0,0,0,0,0,0,0,0,0,195.27,38.5192,5.56,821.2,0,20.95689,45.38,59.67,1.58,335.47,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IrviBu00,"Bucky Irving",rb,TB,68137,-1,"Projections Consensus",14.91,0,0,0,0,0,0,0,0,0,0,206.89,43.0818,6.13,920.73,0,17.04756,35.76,44.67,1.67,285.98,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SkatCa00,"Cam Skattebo",rb,NYG,68137,-1,"Projections Consensus",14.73,0,0,0,0,0,0,0,0,0,0,196.31,40.0166,6.71,829.31,0,16.01913,34.09,46.04,2.22,259.09,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WarrJa00,"Jaylen Warren",rb,PIT,68137,-1,"Projections Consensus",14.89,0,0,0,0,0,0,0,0,0,0,178.71,36.0008,4.82,777.11,0,22.87578,48.98,62.56,2.13,365.04,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MontDa01,"David Montgomery",rb,HOU,68137,-1,"Projections Consensus",14.91,0,0,0,0,0,0,0,0,0,0,206.69,42.7956,8.38,856.2,0,15.69162,33.98,43.6,0.87,261.56,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
StevRh00,"Rhamondre Stevenson",rb,NE,68137,-1,"Projections Consensus",14.91,0,0,0,0,0,0,0,0,0,0,189.2,38.5352,6.42,799.67,0,16.67577,37.07,46.69,1.11,264.71,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PricJa00,"Jadarian Price",rb,SEA,68137,-1,"Projections Consensus",14.87,0,0,0,0,0,0,0,0,0,0,201,41.407,6.69,864.58,0,10.74198,24,31.18,0.93,177.44,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LloyMa00,"MarShawn Lloyd",rb,GB,68137,-1,"Projections Consensus",14.18,0,0,0,0,0,0,0,0,0,0,177.82,36.091,5.69,757.18,0,13.28592,28.18,36.8,1.58,223.36,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HendTr00,"TreVeyon Henderson",rb,NE,68137,-1,"Projections Consensus",14.93,0,0,0,0,0,0,0,0,0,0,168.33,36.8914,6.69,751.69,0,15.32118,33.98,42.53,1.13,245.24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TuteBh00,"Bhayshul Tuten",rb,JAX,68137,-1,"Projections Consensus",14.89,0,0,0,0,0,0,0,0,0,0,183.84,37.0264,5.76,778.78,0,13.73844,30.27,40.67,1.04,224.62,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PollTo01,"Tony Pollard",rb,TEN,68137,-1,"Projections Consensus",14.87,0,0,0,0,0,0,0,0,0,0,193.93,38.5524,4.98,836.82,0,13.94742,32.31,42.04,0.24,219.96,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BrooJo00,"Jonathon Brooks",rb,CAR,68137,-1,"Projections Consensus",14.76,0,0,0,0,0,0,0,0,0,0,166.98,32.9034,4.53,707.07,0,14.26737,31.42,39.98,1.04,232.71,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GainKe00,"Kenny Gainwell",rb,TB,68137,-1,"Projections Consensus",14.91,0,0,0,0,0,0,0,0,0,0,142.71,27.6356,3.22,608.78,0,21.51174,46.87,59.6,1.71,339.82,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DowdDa00,"Rico Dowdle",rb,PIT,68137,-1,"Projections Consensus",14.91,0,0,0,0,0,0,0,0,0,0,176.89,35.3382,4.73,762.84,0,14.76039,32.51,42.78,1.24,238.07,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HubbCh00,"Chuba Hubbard",rb,CAR,68137,-1,"Projections Consensus",14.89,0,0,0,0,0,0,0,0,0,0,173.6,33.613,4.69,720.73,0,13.00701,30.71,39.53,0.96,193.93,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WhitRa00,"Rachaad White",rb,WAS,68137,-1,"Projections Consensus",14.87,0,0,0,0,0,0,0,0,0,0,124.11,24.1654,3.33,519.22,0,16.5648,35.6,43.84,2.16,264.8,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JoneAa00,"Aaron Jones Sr.",rb,MIN,68137,-1,"Projections Consensus",14.8,0,0,0,0,0,0,0,0,0,0,142.8,27.2638,3.07,603.31,0,17.28381,37.64,48.87,1.67,275.93,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HarvRj00,"RJ Harvey",rb,DEN,68137,-1,"Projections Consensus",14.91,0,0,0,0,0,0,0,0,0,0,104.33,20.207,3.13,425.36,0,20.20386,43.07,54.29,3.13,315.18,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DobbJ.00,"J.K. Dobbins",rb,DEN,68137,-1,"Projections Consensus",13.69,0,0,0,0,0,0,0,0,0,0,174.02,37.98,6.6,781.2,0,7.5873,19.13,24.93,0.22,116.4,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MasoJo00,"Jordan Mason",rb,MIN,68137,-1,"Projections Consensus",14.93,0,0,0,0,0,0,0,0,0,0,178.07,38.1092,6,799.73,0,7.3443,17.76,23.16,0.27,120.6,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CrosJa00,"Jacory Croskey-Merritt",rb,WAS,68137,-1,"Projections Consensus",14.91,0,0,0,0,0,0,0,0,0,0,173.82,35.362,5.44,745.33,0,7.70502,17.91,23.18,0.84,126.76,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CoruBl00,"Blake Corum",rb,LAR,68137,-1,"Projections Consensus",14.91,0,0,0,0,0,0,0,0,0,0,159.36,33.9522,5.69,703.71,0,6.71493,15.4,21.69,0.87,114.89,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MitcKe01,"Keaton Mitchell",rb,LAC,68137,-1,"Projections Consensus",14.76,0,0,0,0,0,0,0,0,0,0,106.56,22.0826,3.09,473.27,0,9.41088,20.89,26.84,0.93,159.24,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RodrCh01,"Chris Rodriguez Jr.",rb,JAX,68137,-1,"Projections Consensus",14.89,0,0,0,0,0,0,0,0,0,0,141.69,30.5536,5.62,620.53,0,3.13392,8.29,11.42,0.13,60.76,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MonaKy00,"Kyle Monangai",rb,CHI,68137,-1,"Projections Consensus",13.58,0,0,0,0,0,0,0,0,0,0,143.42,29.6472,4.82,618.27,0,9.40197,21.22,30.18,0.42,160.71,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CharZa00,"Zach Charbonnet",rb,SEA,68137,-1,"Projections Consensus",9.98,0,0,0,0,0,0,0,0,0,0,117.11,24.602,5.18,482.96,0,8.37624,18.89,25.02,0.8,142.22,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AllgTy00,"Tyler Allgeier",rb,ARI,68137,-1,"Projections Consensus",14.91,0,0,0,0,0,0,0,0,0,0,133.02,26.364,3.84,561.18,0,6.54051,15.64,20.49,0.22,112.53,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColeJo00,"Jonah Coleman",rb,DEN,68137,-1,"Projections Consensus",14.91,0,0,0,0,0,0,0,0,0,0,87.29,19.2436,3.56,390.31,0,5.2383,13.07,17.49,0.24,89.8,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WashMi00,"Mike Washington Jr.",rb,LV,68137,-1,"Projections Consensus",14.91,0,0,0,0,0,0,0,0,0,0,104.09,20.8554,2.87,448.2,0,7.16772,16.36,21.47,0.78,122.96,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HillJu00,"Justice Hill",rb,BAL,68137,-1,"Projections Consensus",14.89,0,0,0,0,0,0,0,0,0,0,65.38,12.5042,1.29,279.71,0,14.47257,30.18,40.22,1.78,245.31,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RobiBr01,"Brian Robinson Jr",rb,ATL,68137,-1,"Projections Consensus",14.89,0,0,0,0,0,0,0,0,0,0,126.84,24.4976,3.6,520.64,0,4.17531,10.4,13.13,0.2,77.53,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SpeaTy00,"Tyjae Spears",rb,TEN,68137,-1,"Projections Consensus",14.82,0,0,0,0,0,0,0,0,0,0,94.87,18.4616,2.6,395.24,0,16.55238,36.64,48.22,0.51,270.44,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BigsTa00,"Tank Bigsby",rb,PHI,68137,-1,"Projections Consensus",14.91,0,0,0,0,0,0,0,0,0,0,102.4,21.9234,3.47,459.6,0,4.45476,10.98,14.76,0.71,76.98,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HarrNa00,"Najee Harris",rb,NYG,68137,-1,"Projections Consensus",14.87,0,0,0,0,0,0,0,0,0,0,81.2,16.312,2.84,335.38,0,5.80854,14.07,19.58,0.13,102.02,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlleBr01,"Braelon Allen",rb,NYJ,68137,-1,"Projections Consensus",14.91,0,0,0,0,0,0,0,0,0,0,110.62,20.6924,2.84,444.89,0,6.26646,14.6,19.73,0.76,107.38,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaviMa02,"Malik Davis",rb,DAL,68137,-1,"Projections Consensus",14.89,0,0,0,0,0,0,0,0,0,0,106.2,20.724,2.2,462,0,5.17917,12.51,16.8,0.33,92.31,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PachIs00,"Isiah Pacheco",rb,DET,68137,-1,"Projections Consensus",14.76,0,0,0,0,0,0,0,0,0,0,114.42,21.5562,3.13,459.09,0,6.66984,16.11,21.13,0.84,106.42,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BrooCh01,"Chris Brooks",rb,GB,68137,-1,"Projections Consensus",14.89,0,0,0,0,0,0,0,0,0,0,80.67,15.6912,2.22,335.67,0,5.57877,13.16,17.4,0.78,96.11,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KamaAl00,"Alvin Kamara",rb,NO,68137,-1,"Projections Consensus",12.6,0,0,0,0,0,0,0,0,0,0,73.09,13.6272,1.82,294.27,0,10.32078,23.13,30.67,0.24,177.44,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PeriSa00,"Samaje Perine",rb,CIN,68137,-1,"Projections Consensus",14.91,0,0,0,0,0,0,0,0,0,0,75.44,14.8402,2.09,317.71,0,9.1074,20.02,25.69,0.82,157.8,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MarkWo00,"Woody Marks",rb,HOU,68137,-1,"Projections Consensus",14.89,0,0,0,0,0,0,0,0,0,0,81.89,15.9728,3,322.82,0,11.90082,26.07,36.07,1.2,196.96,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JohnEm00,"Emmett Johnson",rb,KC,68137,-1,"Projections Consensus",14.89,0,0,0,0,0,0,0,0,0,0,64.82,12.8372,2.04,268.91,0,8.0166,17.93,23.13,0.87,137.8,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SampDy00,"Dylan Sampson",rb,CLE,68137,-1,"Projections Consensus",14.89,0,0,0,0,0,0,0,0,0,0,80.04,13.894,1.36,312.67,0,11.0325,24.89,33.71,0.98,178.8,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JacoJo00,"Josh Jacobs",rb,GB,68137,-1,"Projections Consensus",5.71,0,0,0,0,0,0,0,0,0,0,54.29,10.9362,2.13,219.09,0,3.43524,8.51,10.73,0.04,70.62,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JohnTy00,"Ty Johnson",rb,BUF,68137,-1,"Projections Consensus",14.62,0,0,0,0,0,0,0,0,0,0,41.47,7.7912,0.84,173.36,0,8.19777,16.96,22.91,0.96,153.31,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TracTy00,"Tyrone Tracy Jr.",rb,NYG,68137,-1,"Projections Consensus",14.89,0,0,0,0,0,0,0,0,0,0,68.96,13.2496,1.24,299.62,0,5.38221,12.89,18.09,0.18,97.53,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaviRa02,"Ray Davis",rb,BUF,68137,-1,"Projections Consensus",14.89,0,0,0,0,0,0,0,0,0,0,60.89,11.782,1.36,259.87,0,7.01382,15.22,20,1.13,125.16,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HolaGe01,"George Holani",rb,SEA,68137,-1,"Projections Consensus",14.87,0,0,0,0,0,0,0,0,0,0,71.02,13.9476,2.36,288.51,0,4.57599,11.16,15.42,0.27,84.07,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WrigJa04,"Jaylen Wright",rb,MIA,68137,-1,"Projections Consensus",14.91,0,0,0,0,0,0,0,0,0,0,57.16,10.5312,1.02,237.27,0,4.67049,11.18,15.71,0.2,88.07,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McGoSe00,"Seth McGowan",rb,IND,68137,-1,"Projections Consensus",14.84,0,0,0,0,0,0,0,0,0,0,45.93,9.4798,1.51,198.49,0,2.32419,6.73,9.47,0.16,46.07,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaviIs00,"Isaiah Davis",rb,NYJ,68137,-1,"Projections Consensus",14.58,0,0,0,0,0,0,0,0,0,0,33.44,7.4082,0.93,161.49,0,5.40138,13.11,17.64,0.16,96.24,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SingNi00,"Nicholas Singleton",rb,TEN,68137,-1,"Projections Consensus",14.84,0,0,0,0,0,0,0,0,0,0,48.02,9.844,1.76,201.22,0,2.58312,7.22,10.29,0.16,50.76,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BlacKa00,"Kaelon Black",rb,SF,68137,-1,"Projections Consensus",14.89,0,0,0,0,0,0,0,0,0,0,65.82,12.3504,1.56,268.98,0,4.20906,10.18,13.8,0.18,81.18,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlleLe01,"LeQuint Allen Jr.",rb,JAX,68137,-1,"Projections Consensus",13.8,0,0,0,0,0,0,0,0,0,0,32.78,6.1276,0.58,138.4,0,8.91219,19.87,26.11,0.96,150.67,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlleKa01,"Kaytron Allen",rb,WAS,68137,-1,"Projections Consensus",14.76,0,0,0,0,0,0,0,0,0,0,57.44,11.3476,2.04,231.67,0,2.30853,6.47,8.51,0.16,48.09,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SmitBr00,"Brashard Smith",rb,KC,68137,-1,"Projections Consensus",14.78,0,0,0,0,0,0,0,0,0,0,41.07,8.1882,1.07,177.42,0,4.4877,10.84,15.33,0.27,84,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SandRa00,"Raheim Sanders",rb,CLE,68137,-1,"Projections Consensus",14.47,0,0,0,0,0,0,0,0,0,0,44.93,8.3544,0.96,184.38,0,0.73821,3.27,4.22,0.02,23.33,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JuszKy00,"Kyle Juszczyk",rb,SF,68137,-1,"Projections Consensus",14.69,0,0,0,0,0,0,0,0,0,0,6.44,1.1886,0.11,26.91,0,7.5954,16.49,23.13,0.87,136.6,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VidaKi00,"Kimani Vidal",rb,LAC,68137,-1,"Projections Consensus",14.93,0,0,0,0,0,0,0,0,0,0,52.87,10.0758,1.31,218.49,0,3.27054,8.36,10.87,0.24,64.02,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MillKe00,"Kendre Miller",rb,NO,68137,-1,"Projections Consensus",14.71,0,0,0,0,0,0,0,0,0,0,49.84,9.4656,1.24,205.02,0,2.48673,6.76,9.8,0.11,52.29,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JohnKa01,"Kaleb Johnson",rb,GB,68137,-1,"Projections Consensus",14.76,0,0,0,0,0,0,0,0,0,0,69.53,13.417,2.13,281.11,0,2.02071,5.84,7.8,0.18,43.53,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ConnJa00,"James Conner",rb,ARI,68137,-1,"Projections Consensus",10.67,0,0,0,0,0,0,0,0,0,0,31,6.3088,1.04,131.2,0,3.48897,9.07,11.78,0.11,66.31,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JameJo02,"Jordan James",rb,SF,68137,-1,"Projections Consensus",14.69,0,0,0,0,0,0,0,0,0,0,52.4,9.7228,0.78,223.18,0,3.41877,8.64,11.4,0.22,66.91,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ClaiDe00,"Demond Claiborne",rb,MIN,68137,-1,"Projections Consensus",14.91,0,0,0,0,0,0,0,0,0,0,31.29,6.6906,1.09,139.47,0,1.80444,5.4,6.98,0.11,40.62,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VakiSi99,"Sione Vaki",rb,DET,68137,-1,"Projections Consensus",14.6,0,0,0,0,0,0,0,0,0,0,29.84,5.4376,0.36,126.76,0,2.10306,6.31,8.24,0.07,42.98,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShipWi00,"Will Shipley",rb,PHI,68137,-1,"Projections Consensus",14.62,0,0,0,0,0,0,0,0,0,0,31.4,5.4086,0.33,126.8,0,3.32481,8.78,12.36,0.11,63.13,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TuckSe00,"Sean Tucker",rb,TB,68137,-1,"Projections Consensus",14.89,0,0,0,0,0,0,0,0,0,0,39.22,8.4252,1.8,164.73,0,0.89319,3.58,4.87,0.11,25.07,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LuepHu01,"Hunter Luepke",rb,DAL,68137,-1,"Projections Consensus",14.51,0,0,0,0,0,0,0,0,0,0,17.27,3.1936,0.42,69.13,0,5.13759,12.31,16.76,0.18,94.27,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JohnRo07,"Roschon Johnson",rb,CHI,68137,-1,"Projections Consensus",14.42,0,0,0,0,0,0,0,0,0,0,20.76,4.195,0.89,82.18,0,0.10641,1.91,2.73,0.02,13.53,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SingDe00,"Devin Singletary",rb,NYG,68137,-1,"Projections Consensus",14.87,0,0,0,0,0,0,0,0,0,0,36.24,6.877,1.11,143.62,0,2.59338,7.16,9.73,0.11,52.24,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GordOl00,"Ollie Gordon II",rb,MIA,68137,-1,"Projections Consensus",14.91,0,0,0,0,0,0,0,0,0,0,32.91,5.86,0.64,130.18,0,3.22437,8.64,12.58,0.16,60.31,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GiddDJ00,"DJ Giddens",rb,IND,68137,-1,"Projections Consensus",14.6,0,0,0,0,0,0,0,0,0,0,26.98,4.9216,0.44,111.82,0,2.43786,6.87,9.13,0.13,49.18,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DillA.00,"AJ Dillon",rb,CAR,68137,-1,"Projections Consensus",14.47,0,0,0,0,0,0,0,0,0,0,22.31,4.0448,0.24,95,0,1.36488,4.53,6.18,0.07,33.44,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlixRa00,"Rasheen Ali",rb,BAL,68137,-1,"Projections Consensus",14.47,0,0,0,0,0,0,0,0,0,0,23.64,4.4772,0.38,102.24,0,0.87996,3.47,4.82,0.02,26.58,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WilsEm00,"Emanuel Wilson",rb,SEA,68137,-1,"Projections Consensus",14.22,0,0,0,0,0,0,0,0,0,0,24.4,4.6028,0.38,105.38,0,0.60483,2.96,3.98,0.04,21.29,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LaubDy00,"Dylan Laube",rb,LV,68137,-1,"Projections Consensus",14.51,0,0,0,0,0,0,0,0,0,0,15.84,2.7452,0.2,63.53,0,2.03961,6.02,8.49,0.11,43.13,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BrooTa00,"Tahj Brooks",rb,CIN,68137,-1,"Projections Consensus",14.67,0,0,0,0,0,0,0,0,0,0,34.82,6.2252,0.6,140.33,0,0,1.29,1.76,0.04,9.87,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SaylJa00,"Jacob Saylors",rb,DET,68137,-1,"Projections Consensus",8.33,0,0,0,0,0,0,0,0,0,0,13.89,1.9556,0,48.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RiveRo01,"Ronnie Rivers",rb,LAR,68137,-1,"Projections Consensus",11.09,0,0,0,0,0,0,0,0,0,0,15.33,2.6214,0.13,62.22,0,0,0.51,0.64,0.02,3.93,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KineCo00,"Corey Kiner",rb,NE,68137,-1,"Projections Consensus",14.47,0,0,0,0,0,0,0,0,0,0,7.98,2.9916,0.22,69.18,0,0.56892,2.73,3.58,0.11,21.56,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
